age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
38,Male,Married,Graduate,77200,Private,4,Startup,Rented,16700,3,9400,0,6400,12300,14800,Yes,20200,748,130900,64900,Education,64000,28,Not_Eligible,500
38,Female,Married,Graduate,20200,Government,6,Mid-size,Own,0,2,5000,0,1000,3800,1700,Yes,2100,821,105600,32800,E-commerce Shopping,13000,5,Eligible,3049
48,Male,Married,Graduate,68400,Private,8,MNC,Own,0,4,0,0,6200,16800,10100,Yes,12400,678,39500,9300,E-commerce Shopping,46000,19,Eligible,6412
32,Male,Married,Graduate,33400,Government,0,Large Indian,Rented,10800,3,0,10300,3700,9800,4700,No,0,699,227500,57800,Vehicle,439000,44,Not_Eligible,500
48,Female,Married,Graduate,39200,Self-employed,4,Mid-size,Own,0,4,0,0,3700,9800,4000,No,0,631,44300,13500,E-commerce Shopping,41000,15,Eligible,6249
32,Male,Married,Graduate,30500,Government,1,Large Indian,Rented,7400,3,0,16200,4100,8600,3200,Yes,8700,544,134900,33500,Home Appliances,265000,17,Not_Eligible,500
32,Female,Single,Graduate,25500,Self-employed,6,MNC,Own,0,2,0,12700,1300,5000,2600,Yes,3100,761,51800,18200,Education,60000,11,Not_Eligible,500
32,Female,Married,Graduate,41800,Private,5,Startup,Own,0,2,12300,0,2700,6300,3000,Yes,7900,680,233500,136600,Home Appliances,149000,28,Not_Eligible,3360
38,Male,Married,Graduate,84400,Self-employed,9,Mid-size,Rented,22800,5,7700,0,10200,24900,8000,No,0,767,444000,94900,Home Appliances,60000,21,Eligible,5832
58,Female,Married,High School,64400,Private,10,Large Indian,Rented,12700,3,0,0,6500,11800,8500,No,0,770,138900,78400,Home Appliances,273000,31,Eligible,14940
38,Male,Single,Professional,85700,Private,6,Small,Own,0,1,0,0,6500,21700,6300,No,0,617,435000,139400,Vehicle,171000,58,Eligible,20480
38,Male,Married,Graduate,40300,Government,0,Large Indian,Own,0,3,0,13800,4500,10300,6900,Yes,5700,709,114000,47900,Vehicle,1048000,67,Not_Eligible,500
32,Male,Married,Post Graduate,34500,Private,0,Large Indian,Rented,7400,5,9400,0,4900,7700,3900,No,0,627,124200,55800,Education,70000,42,Not_Eligible,500
58,Female,Married,Post Graduate,39900,Self-employed,31,Large Indian,Own,0,3,0,0,3900,8400,5800,No,0,774,203500,52000,Education,285000,32,Eligible,11772
38,Male,Single,Post Graduate,57100,Private,16,Large Indian,Own,0,1,0,0,5800,15200,5900,Yes,5900,784,32400,18600,Vehicle,739000,39,Not_Eligible,8164
58,Female,Married,Graduate,55400,Private,25,Large Indian,Own,0,3,5300,18300,3100,11000,3600,No,0,767,109100,46800,Home Appliances,182000,28,Not_Eligible,6768
48,Male,Married,Graduate,32800,Private,10,MNC,Own,0,2,0,0,4800,7100,4800,No,0,694,102500,38700,E-commerce Shopping,22000,11,Eligible,8050
32,Male,Single,Post Graduate,77800,Private,1,MNC,Own,0,2,2700,21000,4200,20900,8300,No,0,738,364100,204600,Education,183000,46,Eligible,10350
48,Male,Married,High School,37200,Private,1,Startup,Own,0,3,5900,0,4100,5900,6400,Yes,4500,545,143000,72900,Home Appliances,275000,35,Not_Eligible,1820
27,Female,Single,Graduate,81700,Private,4,Startup,Own,0,3,0,6000,6900,14300,8200,No,0,800,527400,155800,Home Appliances,33000,24,Eligible,30558
58,Female,Married,Post Graduate,31700,Government,18,Large Indian,Rented,9441,4,0,0,3300,7700,3500,No,0,754,202100,95200,Home Appliances,229000,26,Eligible,12487
27,Female,Single,High School,14400,Self-employed,1,Mid-size,Rented,3000,1,0,0,1000,3000,1000,Yes,4100,616,88000,45100,Home Appliances,107000,22,Not_Eligible,637
32,Male,Married,Professional,27100,Private,4,Mid-size,Rented,5300,3,0,0,1400,4500,3500,Yes,7600,630,170400,60200,E-commerce Shopping,65000,7,Not_Eligible,1478
38,Male,Married,Post Graduate,73400,Private,8,MNC,Rented,17700,4,12900,0,8600,14200,9300,Yes,19900,613,533700,222700,E-commerce Shopping,18000,22,Not_Eligible,500
48,Male,Married,Post Graduate,73500,Private,16,MNC,Own,0,4,0,0,7900,20300,10900,Yes,14300,624,257200,76200,Home Appliances,96000,31,Eligible,5628
38,Male,Single,Graduate,23100,Self-employed,7,Mid-size,Own,0,3,7900,0,2000,4900,2900,Yes,6800,700,178700,54000,E-commerce Shopping,70000,23,Not_Eligible,500
38,Male,Single,Post Graduate,59400,Private,4,Startup,Own,0,2,0,18100,6300,12100,3600,No,0,713,335300,194500,E-commerce Shopping,35000,24,Eligible,9650
38,Male,Married,Graduate,55300,Government,0,Startup,Own,0,3,4200,0,4300,10600,7800,Yes,5800,659,399700,210300,Education,496000,11,Not_Eligible,8701
38,Female,Single,Post Graduate,42700,Government,5,Large Indian,Own,0,3,0,0,4300,10900,7000,No,0,798,185700,62000,Personal Loan,539000,39,Not_Eligible,13530
32,Male,Married,Post Graduate,56200,Private,1,Startup,Own,0,3,2000,10700,7400,13200,8900,No,0,642,422300,196200,Education,344000,19,Not_Eligible,6160
48,Female,Married,Post Graduate,26500,Private,8,Startup,Rented,7700,2,9100,5500,1400,6300,4900,No,0,724,173800,43900,Education,431000,47,Not_Eligible,500
38,Male,Married,Graduate,74300,Private,7,Large Indian,Rented,24300,5,0,0,6400,17100,6800,No,0,833,556400,206800,E-commerce Shopping,153000,18,Eligible,13002
32,Female,Married,Professional,86100,Self-employed,1,Large Indian,Own,0,4,0,0,12500,24500,15800,Yes,14600,650,55900,13700,Home Appliances,76000,30,Eligible,4712
38,Male,Married,Post Graduate,91300,Private,2,MNC,Own,0,2,0,0,12100,25600,12600,No,0,844,479000,174800,Personal Loan,939000,36,Not_Eligible,24600
27,Male,Single,Graduate,32800,Private,2,MNC,Own,0,1,0,0,4700,6800,5700,Yes,4100,760,110700,53400,Home Appliances,50000,30,Eligible,4830
27,Male,Single,Graduate,29500,Private,1,Startup,Rented,5700,1,0,0,3000,7100,3400,No,0,850,144100,67200,E-commerce Shopping,174000,22,Not_Eligible,6180
38,Male,Married,Graduate,6655,Private,1,Mid-size,Own,0,3,11700,0,9800,19500,9100,Yes,21700,674,287100,171900,Education,327000,9,Not_Eligible,4060
27,Male,Single,Graduate,24000,Government,0,Mid-size,Rented,4800,1,0,0,3100,4900,1400,No,0,696,51100,21300,Vehicle,611000,44,Not_Eligible,4900
27,Female,Single,Graduate,39400,Private,5,Startup,Own,0,1,0,0,3500,8200,3100,No,0,644,32000,11400,E-commerce Shopping,17000,7,Eligible,7872
38,Male,Married,Graduate,55300,Private,8,Small,Own,0,4,2400,0,5500,9400,8600,No,0,660,394300,190700,Personal Loan,431000,52,Eligible,16170
32,Female,Married,Post Graduate,36800,Government,1,Startup,Rented,8400,4,10200,0,3000,8300,3900,No,0,606,275400,68600,Vehicle,370000,35,Not_Eligible,1320
38,Male,Married,Post Graduate,43700,Private,2,MNC,Own,0,3,0,0,4200,8200,2300,No,0,684,204700,57500,E-commerce Shopping,70000,15,Eligible,14500
38,Female,Married,Professional,62200,Government,0,Large Indian,Own,0,3,0,0,5800,11800,4600,No,0,714,210400,72500,Education,176000,11,Eligible,20000
32,Male,Married,Professional,59800,Government,7,Mid-size,Own,0,2,0,0,7400,9800,11900,No,0,810,260700,129300,Education,164000,30,Eligible,20262
32,Male,Married,Graduate,63800,Private,10,Large Indian,Rented,15100,3,8300,0,4900,11900,6000,No,0,741,301900,65000,Home Appliances,120000,30,Eligible,8800
38,Male,Married,Graduate,53000,Private,16,Mid-size,Own,0,2,0,0,6700,11800,3600,No,0,640,312400,109300,Personal Loan,376000,43,Eligible,12360
27,Male,Single,Post Graduate,27500,Private,0,Startup,Own,0,2,5000,13700,1900,7500,2700,No,0,675,168800,50200,Home Appliances,265000,13,Not_Eligible,500
32,Female,Married,High School,76600,Private,4,Large Indian,Rented,19498,4,0,0,9800,12500,9000,No,0,720,461600,126400,E-commerce Shopping,131000,19,Eligible,24915
38,Male,Single,Post Graduate,59400,Private,1,Startup,Rented,14600,3,8500,0,3200,17000,7200,No,0,645,44400,14200,Education,80000,24,Not_Eligible,2848
58,Female,Married,Graduate,35700,Self-employed,12,Large Indian,Own,0,3,5200,0,5100,9400,6800,Yes,7600,671,166900,68600,Education,153000,7,Not_Eligible,504
27,Male,Married,Graduate,88600,Self-employed,0,Startup,Own,0,4,5900,14800,7300,24600,16900,No,0,773,394700,202500,E-commerce Shopping,108000,16,Eligible,10314
38,Female,Single,Professional,98600,Private,13,MNC,Own,0,1,0,0,5000,18000,5600,No,0,765,407400,228300,Education,120000,15,Eligible,42000
48,Male,Married,Graduate,97200,Private,26,Startup,Own,0,2,0,0,7300,21300,10600,No,0,716,399400,189800,Personal Loan,176000,31,Eligible,29000
48,Male,Married,Post Graduate,45100,Private,4,Large Indian,Rented,12000,5,0,0,3100,7600,8300,No,0,687,210500,61600,Vehicle,281000,68,Eligible,7050
32,Female,Single,Post Graduate,40700,Private,1,Mid-size,Own,0,3,3500,0,3100,9700,7700,No,0,676,24100,9500,Vehicle,691000,23,Not_Eligible,6680
48,Male,Married,High School,18200,Private,20,Small,Own,0,3,0,0,1000,3300,3100,No,0,667,50100,21000,E-commerce Shopping,51000,14,Eligible,5400
38,Male,Married,Graduate,56300,Private,0,MNC,Own,0,3,9800,9900,4000,12700,3000,Yes,10000,649,125300,42700,Home Appliances,144000,8,Not_Eligible,1545
58,Male,Married,High School,38000,Private,10,MNC,Rented,7900,2,0,0,4800,10900,3300,No,0,804,89600,51800,Education,218000,42,Eligible,6660
48,Male,Married,Post Graduate,69700,Private,0,Startup,Rented,18000,4,0,22100,9000,19200,8300,Yes,18300,637,406300,143600,Education,335000,36,Not_Eligible,500
58,Male,Married,High School,39400,Private,10,Small,Rented,8000,4,9400,0,5300,9500,6500,No,0,644,176900,62500,Vehicle,729000,24,Not_Eligible,500
32,Male,Married,Graduate,69000,Private,1,MNC,Rented,20800,3,0,13400,6800,12900,12900,Yes,19700,605,402100,124800,Home Appliances,200000,34,Not_Eligible,500
38,Male,Single,Post Graduate,85900,Private,1,Small,Own,0,1,0,0,8200,20300,12200,Yes,19400,667,272300,96300,Personal Loan,102000,26,Eligible,9030
32,Male,Married,Graduate,36900,Private,0,Mid-size,Own,0,3,13600,0,5400,6700,3600,No,0,634,125700,26000,Vehicle,265000,70,Not_Eligible,2432
38,Female,Married,Professional,61200,Self-employed,7,Large Indian,Own,0,3,13200,0,4600,12900,7900,No,0,610,185400,82400,Personal Loan,243000,42,Eligible,8136
38,Male,Married,High School,33300,Private,8,Large Indian,Rented,8600,5,8100,0,2000,8700,6200,No,0,747,94800,28200,Personal Loan,721000,29,Not_Eligible,500
27,Female,Married,Post Graduate,53800,Private,1,Large Indian,Own,0,3,0,0,3500,10100,5700,No,0,702,355100,116900,Home Appliances,146000,36,Eligible,18975
38,Male,Married,High School,54000,Private,3,Mid-size,Own,0,3,3000,0,7300,9300,7700,No,0,761,219900,113800,Education,287000,39,Eligible,16020
32,Female,Married,Post Graduate,66800,Government,10,Small,Own,0,2,0,0,6600,14000,10500,No,0,845,259000,112500,Education,344000,17,Eligible,23562
32,Male,Single,Post Graduate,35000,Private,4,Mid-size,Own,0,1,0,0,4600,6300,3700,Yes,4100,559,264300,139500,Vehicle,203000,21,Not_Eligible,5020
38,Female,Married,Graduate,68000,Government,6,Mid-size,Own,0,4,5200,0,9300,16200,5700,Yes,17800,850,394100,220800,Education,187000,18,Not_Eligible,6375
58,Female,Married,Post Graduate,27200,Government,6,Mid-size,Own,0,2,0,0,1800,4300,4700,No,0,764,215600,103200,Home Appliances,112000,20,Eligible,11906
32,Male,Married,Professional,84300,Private,0,MNC,Rented,13500,3,10800,0,9200,17000,7900,No,0,763,373700,155800,Education,61000,47,Eligible,12432
38,Male,Married,Graduate,20000,Private,6,Startup,Rented,4000,3,0,0,2200,5000,3800,No,0,646,34300,18200,Education,230000,6,Not_Eligible,1600
38,Male,Single,Graduate,34100,Private,8,Large Indian,Own,0,1,0,0,1800,8500,3000,No,0,634,196100,64400,Home Appliances,21000,17,Eligible,8320
38,Male,Married,Professional,103200,Private,10,Large Indian,Own,0,4,5900,9900,9600,21100,9100,No,0,634,264200,133000,Personal Loan,562000,54,Eligible,19040
38,Female,Married,Post Graduate,42600,Private,8,Mid-size,Own,0,3,3200,0,2400,10700,5700,No,0,1200,147700,86600,E-commerce Shopping,19000,18,Eligible,10300
38,Male,Married,Post Graduate,56100,Self-employed,5,Startup,Own,0,3,0,0,5100,8500,6600,Yes,16700,699,139900,42400,Education,301000,31,Not_Eligible,6048
32,Male,Single,Post Graduate,49000,Government,1,MNC,Own,0,1,0,0,5100,8900,7900,Yes,6200,740,306100,160300,Home Appliances,70000,29,Eligible,8046
38,Male,Married,Graduate,58600,Self-employed,15,Large Indian,Own,0,2,0,0,5900,15800,7300,Yes,11300,712,396500,130600,Personal Loan,476000,53,Not_Eligible,6340
27,Male,Single,Post Graduate,48100,Government,0,Mid-size,Rented,14500,3,0,23500,5700,9300,6500,Yes,14000,742,283300,161200,E-commerce Shopping,22000,20,Not_Eligible,500
27,Male,Single,Graduate,69800,Private,1,MNC,Own,0,1,0,0,9700,12100,12100,Yes,14800,618,486800,210500,E-commerce Shopping,129000,4,Not_Eligible,6498
27,Male,Single,Post Graduate,48500,Private,2,Large Indian,Rented,13200,1,0,0,3200,8900,4200,No,0,714,41800,23500,Home Appliances,164000,7,Not_Eligible,7600
48,Male,Married,Graduate,74500,Private,10,Mid-size,Rented,13100,2,7800,0,7500,16500,5900,Yes,13700,718,318500,97800,Home Appliances,230000,20,Not_Eligible,3500
38,Female,Married,Graduate,45800,Private,6,Mid-size,Own,0,2,0,16800,5300,7900,4700,Yes,10800,710,84700,24400,Home Appliances,158000,11,Not_Eligible,500
32,Male,Married,Graduate,52000,Private,1,Large Indian,Own,0,3,0,0,4000,13600,5400,No,0,672,118100,30300,Education,105000,23,Eligible,14500
32,Female,Married,Graduate,56600,Private,6,Startup,Own,0,4,0,5200,3500,9600,3400,No,0,678,433500,87600,Personal Loan,501000,55,Eligible,19195
48,Male,Married,Post Graduate,87600,Private,4,Small,Rented,15400,2,0,0,9900,23800,13500,No,0,781,316700,131200,Education,216000,20,Eligible,15000
27,Female,Married,Graduate,38900,Private,0,Large Indian,Own,0,2,0,0,3700,6100,6100,No,0,559,126300,60800,Home Appliances,186000,35,Eligible,7360
58,Male,Single,Graduate,18000,Private,24,MNC,Own,0,3,9700,0,1000,5400,2800,No,0,765,53800,11000,Vehicle,448000,15,Not_Eligible,500
48,Male,Married,Professional,83500,Self-employed,23,MNC,Own,0,4,9500,0,5200,23400,11900,No,0,616,221600,85300,E-commerce Shopping,13000,7,Eligible,12060
27,Male,Single,Post Graduate,106500,Self-employed,2,MNC,Own,0,1,0,0,10200,23200,5900,No,0,733,157100,90900,E-commerce Shopping,66000,15,Eligible,24192
38,Male,Married,Graduate,60500,Private,5,Large Indian,Own,0,3,0,0,6600,14900,8800,No,0,676,230100,50000,Vehicle,745000,84,Eligible,15100
38,Male,Married,Graduate,71500,Government,0,Large Indian,Own,0,4,0,0,4900,19800,3900,No,0,695,79200,34600,Vehicle,442000,15,Not_Eligible,17160
32,Male,Married,Post Graduate,46200,Government,4,Large Indian,Own,0,4,0,0,4000,7300,7500,No,0,707,139100,73200,E-commerce Shopping,26000,12,Eligible,15070
38,Male,Married,Graduate,83000,Private,6,Large Indian,Own,0,2,0,0,9300,23800,6800,No,0,1200,150200,47900,Education,195000,22,Eligible,17240
38,Female,Married,Post Graduate,47500,Private,2,MNC,Rented,10800,4,0,0,5100,9700,4600,No,0,783,338300,110500,Home Appliances,65000,9,Eligible,11418
38,Male,Married,Post Graduate,44000,Private,5,Mid-size,Rented,12600,4,0,7200,2500,8300,4400,No,0,657,179400,55400,E-commerce Shopping,56000,24,Eligible,4500
38,Female,Married,Graduate,46400,Private,1,Mid-size,Own,0,4,9100,0,2700,7200,7900,No,0,782,151800,37800,Home Appliances,57000,17,Eligible,11700
58,Female,Married,High School,52000,Private,13,Large Indian,Rented,16100,4,4500,0,3500,11600,5400,No,0,782,42900,17900,Personal Loan,475000,54,Not_Eligible,5232
48,Male,Married,Professional,79300,Private,7,Large Indian,Own,0,4,9300,11500,7800,12900,13800,No,0,774,66700,35200,Personal Loan,52000,33,Eligible,11520
38,Female,Married,Post Graduate,56100,Government,1,Small,Rented,11200,4,2600,16700,6100,9800,8800,No,0,761,271300,91900,E-commerce Shopping,162000,7,Not_Eligible,540
48,Female,Married,High School,17200,Private,26,MNC,Own,0,3,13800,0,2500,3400,3300,No,0,720,87100,42900,Home Appliances,209000,18,Not_Eligible,500
27,Female,Single,Professional,48600,Self-employed,0,Mid-size,Own,0,1,0,0,4900,13700,9100,No,0,755,201200,72300,Home Appliances,41000,6,Eligible,11286
27,Male,Married,Professional,71900,Private,0,Mid-size,Own,0,4,10400,0,7500,20900,3700,Yes,16700,612,345400,182300,Personal Loan,830000,12,Not_Eligible,2844
27,Female,Single,Professional,64100,Private,1,Mid-size,Rented,14500,1,0,0,7400,11000,10400,No,0,660,409700,104500,Home Appliances,223000,32,Eligible,11440
38,Male,Married,Graduate,79800,Private,2,Large Indian,Rented,12100,4,12700,0,4600,19900,8200,No,0,688,497100,153900,Home Appliances,205000,19,Eligible,12265
38,Male,Married,High School,41500,Private,10,Startup,Rented,14500,3,0,0,2800,9800,5900,No,0,821,238600,135900,E-commerce Shopping,26000,14,Eligible,5100
38,Female,Married,Graduate,79600,Government,10,Mid-size,Rented,12200,3,0,13000,5800,15700,9000,No,0,777,416900,204300,Education,468000,42,Eligible,15774
58,Male,Married,Post Graduate,26000,Government,10,MNC,Rented,8900,3,0,0,2400,7700,4400,No,0,759,93400,42300,Education,221000,28,Not_Eligible,1716
32,Male,Married,Graduate,32900,Private,4,Large Indian,Rented,10900,5,7000,19500,4400,9400,3000,No,0,702,165000,52300,Vehicle,479000,37,Not_Eligible,500
38,Male,Married,Graduate,60900,Private,3,Mid-size,Own,0,2,0,0,7900,14400,4000,No,0,700,151700,77300,E-commerce Shopping,194000,18,Eligible,17300
28,Male,Married,Graduate,56571,Private,1,Large Indian,Rented,13000,3,11900,19500,6400,12300,5900,No,0,785,285500,96000,Vehicle,880000,56,Not_Eligible,500
48,Male,Married,Graduate,33600,Government,7,MNC,Own,0,3,0,0,2900,5800,4500,No,0,749,142800,84100,E-commerce Shopping,19000,24,Eligible,11220
32,Male,Married,Post Graduate,86100,Self-employed,1,Startup,Own,0,2,5800,0,6900,17500,11700,Yes,24300,762,521000,156100,E-commerce Shopping,13000,7,Eligible,8274
38,Male,Married,High School,39200,Self-employed,0,MNC,Rented,7600,3,13600,0,2600,11200,3600,No,0,562,174000,87600,Personal Loan,892000,55,Not_Eligible,500
58,Male,Single,Graduate,40500,Private,3,Large Indian,Own,0,1,0,0,3800,10300,2300,No,0,741,237800,71300,E-commerce Shopping,148000,23,Eligible,12050
58,Female,Married,Graduate,32800,Government,6,Large Indian,Own,0,4,9300,0,3700,9100,4500,No,0,850,258900,107400,Education,332000,25,Not_Eligible,4501
38,Male,Married,Graduate,47400,Private,2,Large Indian,Own,0,4,0,7300,3500,13100,8300,No,0,712,229800,134800,Education,122000,14,Not_Eligible,7600
38,Female,Single,Professional,74100,Private,3,Large Indian,Own,0,2,0,0,6900,11500,9000,No,0,718,508500,139000,Education,461000,45,Eligible,25685
38,Female,Married,High School,65000,Private,1,Startup,Own,0,2,0,0,5900,17100,10300,No,0,727,253600,113700,E-commerce Shopping,43000,15,Eligible,15850
27,Female,Single,Post Graduate,77200,Self-employed,0,Mid-size,Own,0,1,0,0,9100,19300,7400,No,0,765,85500,29200,Education,52000,41,Eligible,17884
48,Male,Single,Professional,31300,Government,6,Large Indian,Own,0,1,0,0,2400,5400,2600,No,0,811,221500,97900,E-commerce Shopping,13000,17,Eligible,15173
27,Male,Married,Graduate,115900,Private,1,Large Indian,Own,0,4,0,0,12400,25600,21800,No,0,756,597900,157200,Home Appliances,27000,28,Eligible,33660
38,Male,Married,Post Graduate,88900,Private,3,Large Indian,Own,0,3,7600,12200,8200,16400,12000,No,0,712,551300,211500,Education,139000,12,Eligible,17875
58,Female,Married,Graduate,76200,Self-employed,6,Large Indian,Rented,14500,3,6900,0,7600,12700,6400,Yes,18200,680,349200,182400,Personal Loan,243000,43,Not_Eligible,3118
48,Male,Married,Professional,27000,Government,4,Mid-size,Own,0,5,0,0,1500,4100,3800,No,0,643,131600,64100,E-commerce Shopping,19000,13,Eligible,7744
32,Male,Married,Graduate,60000,Private,0,Large Indian,Rented,20000,4,14100,0,5900,12900,11300,Yes,10400,602,341000,171800,E-commerce Shopping,72000,18,Not_Eligible,500
27,Female,Single,High School,18900,Private,1,Mid-size,Rented,4900,1,0,0,1800,4400,3600,Yes,4400,639,113200,46900,Vehicle,917000,60,Not_Eligible,500
58,Male,Married,Graduate,39100,Private,4,Large Indian,Own,0,5,0,0,4800,6100,4900,No,0,758,85600,38400,Education,415000,40,Eligible,13980
48,Male,Married,Graduate,60600,Government,7,Startup,Own,0,2,3200,6100,5500,11500,9300,No,0,745,310600,110700,Vehicle,196000,52,Eligible,13750
