age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
32,Male,Single,High School,38600,Private,1,Large Indian,Own,0,2,3500,0,3900,7400,4900.0,No,0,560,199700,89600,Home Appliances,146000,22,Eligible,7560
38,Male,Married,Graduate,86700,Private,4,Mid-size,Own,0,3,3100,23000,8200,14400,10500.0,No,0,667,186800,92300,Home Appliances,116000,15,Eligible,13750
58,Male,Married,Post Graduate,82900,Self-employed,19,Mid-size,Own,0,2,0,0,7500,23000,4300.0,Yes,12900,710,175100,53600,Home Appliances,22000,20,Eligible,11088
32,Male,Married,Post Graduate,70300,Self-employed,1,Large Indian,Own,0,2,0,0,5100,12600,13600.0,No,0,588,274200,74700,Personal Loan,151000,23,Eligible,14040
32,Male,Married,Post Graduate,100300,Government,2,MNC,Rented,19900,3,7400,0,14900,25200,14700.0,Yes,15400,698,255500,130200,E-commerce Shopping,13000,19,Eligible,980
32,Female,Single,Post Graduate,63000,Government,2,Mid-size,Own,0,3,0,0,6400,12900,3200.0,No,0,695,278600,116300,Vehicle,254000,20,Eligible,20250
27,Female,Single,Post Graduate,102900,Private,0,Large Indian,Own,0,3,0,0,10000,23400,20000.0,No,0,677,52900,16100,Vehicle,702000,63,Eligible,15840
32,Female,Single,Graduate,79900,Private,5,Large Indian,Own,0,1,0,0,7300,17300,6400.0,No,0,654,40500,24000,E-commerce Shopping,28000,20,Eligible,19560
28,Male,Single,Graduate,103868,Government,0,Startup,Own,0,1,0,0,13200,22800,7600.0,No,0,675,742300,342300,Personal Loan,572000,23,Eligible,32835
48,Female,Married,High School,83400,Government,4,Large Indian,Rented,6119,2,0,0,7000,18100,5100.0,No,0,748,426000,252400,Home Appliances,20000,11,Eligible,29260
27,Male,Single,Graduate,10236,Self-employed,3,Startup,Own,0,2,0,0,4600,16300,3200.0,Yes,8600,677,358000,90000,E-commerce Shopping,14000,5,Eligible,9387
32,Female,Single,Post Graduate,110200,Private,1,Large Indian,Own,0,1,0,0,12500,27400,15700.0,No,0,729,721200,287400,Vehicle,1118000,55,Eligible,30030
27,Male,Single,Graduate,87200,Private,1,Large Indian,Own,0,1,0,0,11600,23100,14800.0,No,0,720,516300,172600,Personal Loan,368000,41,Eligible,18850
38,Male,Married,Graduate,38900,Self-employed,4,Mid-size,Own,0,5,0,0,2200,10500,7200.0,Yes,7900,659,214200,50000,E-commerce Shopping,12000,19,Eligible,3496
38,Male,Married,Professional,176200,Private,3,MNC,Rented,5286,4,0,0,14200,46600,14000.0,No,0,745,246800,133500,Education,486000,33,Eligible,40560
27,Female,Single,Graduate,74700,Government,0,Large Indian,Own,0,2,14200,0,5400,16000,6400.0,No,0,717,571900,159600,E-commerce Shopping,164000,15,Eligible,17985
38,Male,Married,Post Graduate,121500,Private,6,MNC,Own,0,3,0,0,12300,23100,8300.0,No,0,685,721900,263900,Home Appliances,198000,27,Eligible,38900
48,Male,Married,Graduate,36600,Private,3,Mid-size,Rented,10000,3,0,0,2300,7200,3000.0,No,0,653,257700,58500,Personal Loan,103000,37,Eligible,7755
32,Female,Married,Graduate,37400,Self-employed,2,MNC,Own,0,4,8400,0,1900,11000,6500.0,No,0,621,78100,35900,E-commerce Shopping,47000,22,Eligible,3456
32,Male,Single,Professional,100700,Private,6,Large Indian,Own,0,1,0,0,5300,28700,15200.0,No,0,706,244300,119000,E-commerce Shopping,88000,20,Eligible,25750
27,Male,Married,Professional,156200,Private,0,Mid-size,Own,0,3,0,0,13300,46000,22100.0,No,0,630,649100,160700,Home Appliances,65000,36,Eligible,23936
38,Female,Married,Graduate,34100,Private,1,Startup,Rented,10300,3,0,0,4900,8400,4900.0,No,0,662,70200,22800,Education,94000,45,Eligible,2800
38,Female,Married,High School,25700,Private,9,Mid-size,Own,0,2,5000,0,1500,6400,4600.0,No,0,579,31400,7400,Education,68000,32,Eligible,2624
32,Male,Married,Professional,76200,Private,2,Large Indian,Rented,13700,4,11000,0,4200,16400,14900.0,No,0,656,110400,56200,Home Appliances,190000,36,Eligible,6400
27,Male,Married,Post Graduate,89800,Private,0,MNC,Own,0,3,0,0,9500,14400,7900.0,No,0,700,100900,35900,Education,146000,43,Eligible,18560
32,Male,Single,Graduate,112300,Private,2,Startup,Rented,34800,1,0,0,15400,25400,14700.0,No,0,749,818800,194400,E-commerce Shopping,66000,11,Eligible,12100
48,Male,Married,Professional,79300,Private,0,Large Indian,Rented,12100,5,6200,0,10900,15600,6800.0,No,0,713,557500,214100,Personal Loan,92000,44,Eligible,12188
48,Female,Married,Professional,83800,Private,16,Mid-size,Own,0,4,5400,0,9100,24100,5700.0,No,0,716,82500,33600,Education,456000,47,Eligible,15800
32,Male,Single,Post Graduate,130600,Private,1,MNC,Own,0,1,0,0,10700,31600,12200.0,No,0,717,788200,215800,Home Appliances,278000,13,Eligible,41855
48,Male,Married,Professional,9346,Private,3,Mid-size,Own,0,3,3700,10200,6200,28100,11400.0,No,0,670,295800,124700,E-commerce Shopping,95000,7,Eligible,25850
38,Male,Married,Graduate,75600,Private,2,Startup,Own,0,2,14700,0,11300,18000,12400.0,No,0,670,510000,168200,E-commerce Shopping,188000,21,Eligible,10560
38,Male,Single,Professional,52700,Private,3,Large Indian,Own,0,1,0,0,3500,10300,3600.0,Yes,14200,620,106300,26500,Education,211000,48,Eligible,5908
38,Female,Married,Graduate,52200,Private,4,Mid-size,Own,0,5,2700,0,6400,13400,6700.0,No,0,645,138000,57700,Home Appliances,34000,23,Eligible,9200
32,Male,Married,Graduate,75600,Private,5,Large Indian,Own,0,3,0,0,5400,21600,6000.0,Yes,22500,625,576100,157200,Education,143000,39,Eligible,6190
58,Female,Married,High School,32700,Private,14,Mid-size,Own,0,4,0,0,2000,6500,3700.0,No,0,681,245900,52900,E-commerce Shopping,63000,13,Eligible,11275
38,Male,Married,Professional,109700,Private,3,MNC,Own,0,3,0,0,10700,22200,17800.0,No,0,702,672900,236700,Vehicle,973000,80,Eligible,32450
32,Male,Single,Post Graduate,7766,Government,4,MNC,Own,0,2,0,12000,3700,14100,10800.0,No,0,733,223600,116400,E-commerce Shopping,103000,22,Eligible,11110
27,Female,Married,Professional,76600,Private,1,MNC,Rented,18500,3,0,0,9800,13100,8200.0,No,0,573,438000,125100,Vehicle,471000,57,Eligible,10800
48,Female,Married,Graduate,58300,Private,9,Small,Own,0,4,10600,0,5500,15400,5600.0,No,0,673,160600,66800,E-commerce Shopping,28000,13,Eligible,10600
32,Female,Single,Post Graduate,111900,Private,1,Large Indian,Rented,34000,1,0,0,15500,20300,10900.0,No,0,745,850600,182600,Home Appliances,91000,21,Eligible,17160
38,Female,Married,Professional,57000,Private,5,Large Indian,Own,0,4,5200,0,2900,16500,8600.0,No,0,646,452300,158500,Vehicle,573000,77,Eligible,10472
48,Male,Married,Professional,36600,Private,7,Startup,Own,0,3,14200,0,2500,6600,5900.0,No,0,695,256500,68200,Personal Loan,99000,31,Eligible,4070
38,Male,Married,Graduate,39300,Private,4,MNC,Rented,6500,2,0,0,5200,7100,3400.0,No,0,696,132300,72400,Education,229000,37,Eligible,8550
32,Female,Single,Professional,94600,Private,2,Startup,Own,0,1,0,0,7600,15100,17000.0,No,0,683,370900,126800,Personal Loan,273000,33,Eligible,27450
48,Male,Married,Graduate,28000,Government,26,MNC,Own,0,4,0,0,2200,5200,5000.0,Yes,7100,720,165700,52800,Home Appliances,22000,14,Eligible,3272
38,Male,Married,Post Graduate,85100,Private,3,MNC,Own,0,4,0,0,11000,13300,7800.0,No,0,619,297100,123200,Education,204000,16,Eligible,21200
58,Female,Married,Post Graduate,77600,Private,10,Mid-size,Own,0,3,0,0,10800,20900,8800.0,Yes,8700,713,482800,118000,Personal Loan,58000,57,Eligible,10934
38,Male,Married,Graduate,73000,Private,6,Startup,Own,0,3,0,21100,7300,17600,5500.0,Yes,10200,607,503500,253300,Vehicle,128000,57,Eligible,3480
58,Male,Married,Graduate,60400,Private,16,Small,Own,0,3,0,12400,3900,17900,8500.0,No,0,726,407100,167700,Personal Loan,90000,51,Eligible,9735
32,Female,Married,Post Graduate,57200,Private,1,MNC,Own,0,3,5300,0,5800,11500,5800.0,No,0,647,189700,42200,Education,108000,24,Eligible,11520
27,Male,Married,Post Graduate,61300,Private,2,Startup,Own,0,2,3100,0,3400,12900,7600.0,No,0,595,116700,61200,Home Appliances,57000,18,Eligible,10976
32,Female,Single,Graduate,70700,Private,3,Large Indian,Own,0,3,0,0,5900,16000,6000.0,No,0,721,112100,28200,Personal Loan,487000,58,Eligible,17120
58,Male,Married,Graduate,35700,Government,16,Mid-size,Own,0,2,8200,0,5000,9400,3500.0,No,0,745,258600,134600,Home Appliances,147000,30,Eligible,5808
38,Male,Married,Post Graduate,105800,Private,0,Large Indian,Own,0,3,0,0,5800,24900,16100.0,No,0,566,483500,161300,E-commerce Shopping,34000,13,Eligible,18880
38,Female,Married,Graduate,58700,Government,5,Large Indian,Rented,10900,2,4400,0,4200,12700,6600.0,No,0,709,387200,214400,Home Appliances,44000,10,Eligible,12039
58,Male,Single,Professional,79400,Private,9,MNC,Rented,24900,1,0,0,4000,16100,6100.0,No,0,683,557500,214800,E-commerce Shopping,27000,23,Eligible,15565
48,Male,Married,Post Graduate,81800,Private,0,Large Indian,Own,0,3,0,0,9200,22100,10800.0,Yes,13400,690,581800,182100,Home Appliances,73000,13,Eligible,8100
32,Male,Married,Post Graduate,59100,Private,3,Large Indian,Rented,11200,3,0,0,5700,12400,6700.0,No,0,622,464000,93100,Personal Loan,336000,48,Eligible,10164
38,Male,Married,Post Graduate,136900,Private,5,Mid-size,Own,0,4,0,0,19600,21400,8800.0,No,0,721,820700,357700,Vehicle,605000,33,Eligible,43550
48,Female,Married,Post Graduate,77600,Private,10,Large Indian,Own,0,3,6000,0,8200,17400,12300.0,Yes,10700,736,483400,262100,E-commerce Shopping,36000,6,Eligible,8855
38,Male,Married,Graduate,42000,Private,1,MNC,Own,0,3,2100,0,4900,11200,4300.0,Yes,7800,647,292300,162300,Home Appliances,36000,20,Eligible,3603
58,Male,Married,Professional,122900,Private,4,MNC,Rented,19600,4,5900,0,12500,35900,9100.0,No,0,681,730700,182100,Home Appliances,162000,35,Eligible,19950
32,Male,Married,Graduate,52700,Government,2,Large Indian,Own,0,3,0,0,6700,10200,7600.0,No,0,728,137100,47700,Education,415000,44,Eligible,14100
38,Female,Married,Professional,71500,Private,3,Startup,Own,0,4,9200,0,7200,15500,8300.0,No,0,617,297000,73600,E-commerce Shopping,12000,16,Eligible,12520
48,Male,Married,Graduate,60400,Private,1,MNC,Own,0,4,0,0,3300,15000,5100.0,No,0,657,368100,143800,Personal Loan,511000,53,Eligible,20350
32,Female,Married,Professional,55900,Private,3,Large Indian,Own,0,3,7100,0,6100,11100,8500.0,Yes,9300,695,231100,100500,Home Appliances,72000,30,Eligible,4830
27,Female,Single,Graduate,54400,Private,1,MNC,Rented,10400,1,0,0,6800,9200,7200.0,No,0,699,29900,11800,Vehicle,375000,70,Eligible,8320
32,Male,Single,Post Graduate,163300,Private,4,Startup,Rented,26100,1,0,0,21000,43600,12100.0,No,0,680,770900,339900,Education,262000,30,Eligible,30250
38,Male,Single,Professional,98200,Private,8,Large Indian,Own,0,2,4200,0,10600,18000,15400.0,No,0,672,284000,67300,E-commerce Shopping,132000,16,Eligible,25000
58,Male,Married,Post Graduate,37700,Private,1,MNC,Own,0,2,0,0,4900,10600,5300.0,No,0,667,276600,160400,E-commerce Shopping,67000,17,Eligible,9295
58,Male,Married,Post Graduate,58800,Private,24,Small,Own,0,3,0,0,5000,9400,6500.0,No,0,669,294500,169400,Home Appliances,109000,35,Eligible,18950
38,Male,Married,Graduate,54700,Government,1,MNC,Own,0,4,2500,0,3700,11800,5500.0,No,0,706,301600,98700,Vehicle,383000,58,Eligible,15600
48,Female,Married,Post Graduate,74100,Self-employed,2,Large Indian,Own,0,2,0,0,8400,13500,6200.0,No,0,695,426400,113300,Personal Loan,700000,48,Eligible,20700
27,Female,Single,Professional,72100,Self-employed,0,Startup,Own,0,3,0,0,4100,19700,7600.0,No,0,631,136500,81100,Home Appliances,222000,34,Eligible,11721
38,Male,Married,Graduate,53100,Private,3,Mid-size,Own,0,5,2900,0,3800,10500,4400.0,No,0,660,222200,54800,Education,155000,22,Eligible,15750
48,Male,Single,Graduate,65500,Private,2,Mid-size,Own,0,2,5100,0,6900,11900,10600.0,Yes,10200,672,46400,20000,Home Appliances,44000,22,Eligible,5824
48,Male,Married,Post Graduate,36100,Private,0,Small,Own,0,4,0,0,4400,7300,6100.0,No,0,663,89300,50400,Education,89000,43,Eligible,7320
38,Male,Married,Post Graduate,97300,Private,0,Large Indian,Own,0,4,4600,0,10000,22100,15900.0,No,0,668,247600,74800,Personal Loan,121000,13,Eligible,17880
32,Male,Married,Post Graduate,133700,Private,8,Large Indian,Rented,21400,2,3900,0,18900,26600,19100.0,No,0,688,196100,50700,Personal Loan,90000,24,Eligible,17520
27,Female,Single,Graduate,120000,Private,2,Large Indian,Own,0,1,0,0,14300,35000,14600.0,No,0,695,856900,504200,E-commerce Shopping,69000,10,Eligible,30855
27,Male,Single,Professional,101500,Self-employed,0,Large Indian,Rented,18600,1,0,0,5700,24100,12700.0,No,0,705,60700,15600,E-commerce Shopping,142000,19,Eligible,14544
32,Male,Single,Graduate,73500,Government,2,MNC,Own,0,3,14300,0,9600,15600,8300.0,No,0,688,179500,85200,Vehicle,504000,65,Eligible,12850
48,Male,Married,Graduate,47700,Private,2,Small,Own,0,4,0,0,7000,7700,4800.0,No,0,640,216300,100800,Personal Loan,119000,22,Eligible,11280
32,Male,Single,Graduate,28900,Private,2,MNC,Rented,5000,1,0,0,3000,7900,3100.0,No,0,731,155600,57200,Home Appliances,27000,24,Eligible,4950
58,Female,Married,Professional,106700,Private,1,Mid-size,Own,0,4,9300,0,10000,25700,15200.0,No,0,702,830500,442600,Education,294000,18,Eligible,25575
32,Male,Married,Professional,109000,Private,0,Mid-size,Rented,30000,3,0,0,7600,21600,6400.0,No,0,712,277800,89700,Education,340000,48,Eligible,17360
38,Male,Married,Post Graduate,50100,Private,3,Large Indian,Own,0,5,9900,0,2600,7600,3800.0,No,0,742,112800,29100,Home Appliances,98000,16,Eligible,13100
32,Male,Married,Graduate,107800,Private,4,Startup,Own,0,2,3600,0,7900,18800,9500.0,No,0,731,401400,92400,E-commerce Shopping,93000,19,Eligible,34000
48,Female,Married,Professional,82900,Private,10,Mid-size,Own,0,2,8900,0,11100,22100,12100.0,No,0,692,285700,95900,E-commerce Shopping,86000,12,Eligible,14350
27,Male,Single,Graduate,39500,Private,1,Startup,Own,0,3,0,0,4200,11200,6700.0,No,0,733,308800,154700,Vehicle,150000,39,Eligible,9570
48,Female,Married,Professional,181100,Private,13,MNC,Own,0,2,12200,6000,10100,39400,16700.0,Yes,37000,665,1107800,631300,Home Appliances,76000,9,Eligible,22984
48,Male,Married,Professional,129700,Government,9,Large Indian,Own,0,2,0,0,16700,29100,21000.0,No,0,706,91900,28700,E-commerce Shopping,99000,14,Eligible,27676
58,Female,Married,Graduate,71800,Private,5,Small,Own,0,2,0,0,7700,14400,14000.0,Yes,15000,640,543700,251400,Vehicle,137000,69,Eligible,6375
38,Male,Married,High School,36200,Private,2,Mid-size,Own,0,5,0,0,4000,7200,5100.0,Yes,5900,664,132700,77500,Personal Loan,78000,58,Eligible,4900
32,Male,Married,Graduate,41100,Private,1,Startup,Own,0,4,0,6100,4100,7800,2500.0,Yes,4600,608,273900,135400,Vehicle,144000,52,Eligible,4928
38,Female,Married,Graduate,34500,Self-employed,7,Mid-size,Own,0,2,0,0,2000,9200,4000.0,No,0,737,85300,29600,Home Appliances,109000,20,Eligible,8685
38,Male,Married,Post Graduate,122800,Private,2,Mid-size,Own,0,4,2500,0,11800,21500,13800.0,No,0,715,349300,97000,E-commerce Shopping,128000,13,Eligible,36600
58,Female,Married,Graduate,71100,Private,5,Mid-size,Own,0,5,0,18000,6800,18800,9100.0,No,0,725,460100,224600,E-commerce Shopping,128000,20,Eligible,10120
32,Female,Married,Professional,78700,Private,0,MNC,Own,0,5,0,0,10400,16900,10100.0,No,0,705,565000,314800,Home Appliances,258000,26,Eligible,18172
48,Female,Married,Post Graduate,69500,Government,10,Mid-size,Own,0,5,0,0,7500,15600,9800.0,Yes,16500,657,193800,87500,Education,190000,32,Eligible,7738
38,Female,Married,Professional,54000,Private,6,Large Indian,Own,0,3,0,0,4300,12600,8300.0,No,0,741,289900,110900,E-commerce Shopping,41000,16,Eligible,14400
32,Male,Married,Professional,104300,Private,1,Large Indian,Own,0,3,7600,0,11000,27900,12500.0,No,0,590,372000,172100,E-commerce Shopping,38000,14,Eligible,18120
48,Male,Married,Post Graduate,75700,Private,8,MNC,Own,0,4,5400,0,7000,12800,7800.0,No,0,705,125200,60300,E-commerce Shopping,29000,13,Eligible,17080
27,Female,Single,Graduate,70900,Private,0,MNC,Own,0,3,3400,0,4600,13700,10300.0,Yes,12800,638,240700,79600,Home Appliances,85000,29,Eligible,5846
32,Male,Married,High School,55700,Private,2,MNC,Own,0,4,4200,0,5500,11300,4100.0,No,0,530,121000,36100,Education,157000,42,Eligible,7650
27,Male,Single,Graduate,61000,Private,1,Mid-size,Own,0,1,0,0,7000,17700,4100.0,Yes,16400,663,188600,97500,Home Appliances,25000,26,Eligible,5530
38,Male,Married,Post Graduate,101000,Private,12,Large Indian,Own,0,4,11700,0,12700,24400,10900.0,No,0,747,297000,85900,Home Appliances,111000,18,Eligible,20650
38,Female,Married,Graduate,59700,Private,8,Mid-size,Own,0,4,9900,12100,8300,12000,7800.0,No,0,693,417100,150200,Personal Loan,116000,29,Eligible,5280
32,Male,Married,Professional,107900,Private,1,Large Indian,Own,0,3,10200,0,10200,31000,17200.0,No,0,731,332300,147600,Personal Loan,135000,19,Eligible,19650
27,Male,Single,Professional,40200,Private,2,Large Indian,Own,0,1,0,0,4700,10000,6000.0,No,0,670,266800,119400,Home Appliances,154000,22,Eligible,10725
33,Female,Married,Post Graduate,128378,Private,2,Large Indian,Own,0,3,2200,0,16800,38600,15300.0,Yes,36000,709,276300,112000,Home Appliances,174000,28,Eligible,7315
48,Female,Married,Graduate,62300,Private,6,Mid-size,Own,0,4,0,0,7100,15300,5600.0,No,0,683,206000,76700,Personal Loan,486000,58,Eligible,17150
32,Male,Single,Graduate,47100,Government,2,Mid-size,Own,0,1,0,0,6100,12800,7100.0,No,0,725,84300,21700,Home Appliances,37000,35,Eligible,8440
38,Female,Married,Graduate,32000,Private,2,Large Indian,Rented,6200,2,0,0,2900,4900,5300.0,No,0,653,61800,36500,Education,70000,26,Eligible,5080
32,Male,Married,High School,94800,Private,3,Large Indian,Own,0,4,10900,0,13500,21700,8700.0,No,0,717,666800,209200,Home Appliances,276000,23,Eligible,22000
32,Female,Single,Post Graduate,102300,Government,2,MNC,Own,0,2,0,15300,5400,20500,19500.0,No,0,715,602500,190000,Personal Loan,300000,54,Eligible,20800
38,Male,Married,Professional,120600,Self-employed,0,MNC,Own,0,2,0,9600,15800,22800,19900.0,Yes,28100,650,890600,370600,Personal Loan,91000,22,Eligible,8454
27,Female,Single,High School,39100,Private,2,Startup,Own,0,1,0,0,2000,10000,6100.0,No,0,695,270200,60400,Education,149000,35,Eligible,11550
48,Male,Married,Professional,122700,Private,11,MNC,Own,0,3,0,0,8900,23000,21800.0,No,0,693,694400,198200,Education,478000,47,Eligible,34500
32,Male,Married,Post Graduate,69600,Private,8,MNC,Rented,16800,2,6200,0,4900,14500,12000.0,No,0,709,310700,99700,Education,188000,46,Eligible,7600
48,Female,Married,Post Graduate,96300,Private,4,MNC,Own,0,2,8800,0,8100,18700,15000.0,No,0,699,172500,52900,Home Appliances,145000,12,Eligible,18280
28,Female,Single,Graduate,28750,Private,0,Mid-size,Own,0,1,0,0,1500,4700,4300.0,No,0,706,103800,38800,Home Appliances,141000,21,Eligible,7680
38,Male,Married,Graduate,63500,Private,8,MNC,Own,0,4,3800,0,9200,13100,12400.0,No,0,702,330800,116000,Home Appliances,292000,28,Eligible,12500
32,Male,Single,Professional,137600,Government,1,Small,Own,0,1,0,0,11400,39600,10100.0,Yes,23300,722,659900,275200,Vehicle,512000,49,Eligible,18620
48,Male,Married,Graduate,55500,Self-employed,4,Large Indian,Own,0,3,0,0,4300,13200,10200.0,No,0,666,73200,43400,E-commerce Shopping,64000,14,Eligible,10008
58,Female,Married,Graduate,53700,Private,0,Large Indian,Own,0,3,6300,0,4400,10300,8200.0,No,0,690,425700,200100,Home Appliances,223000,27,Eligible,10780
27,Male,Married,Post Graduate,57800,Private,0,Large Indian,Own,0,3,0,0,3200,16400,8700.0,No,0,628,113700,36600,Home Appliances,150000,25,Eligible,7552
48,Male,Married,Graduate,124300,Private,4,Large Indian,Own,0,4,12500,0,14100,34100,20900.0,Yes,25300,638,562500,263500,Education,52000,22,Eligible,4872
38,Female,Married,Graduate,37700,Private,11,MNC,Own,0,3,0,0,3300,9800,3300.0,No,0,680,56300,14000,E-commerce Shopping,120000,17,Eligible,8520
32,Female,Married,Professional,92800,Private,0,Large Indian,Own,0,4,0,0,6000,13900,13800.0,Yes,22900,556,63700,25200,Vehicle,186000,73,Eligible,6487
38,Male,Married,Post Graduate,59400,Private,5,Mid-size,Own,0,3,9600,0,6200,13900,10900.0,Yes,10000,576,348600,149700,Home Appliances,58000,35,Eligible,2464
